Transcription of the HIV genome	Pausing and recovery of HIV elongation
Tat-mediated elongation of the HIV-1 transcript	Formation of HIV-1 elongation complex containing HIV-1 Tat
Toll Like Receptor 9 (TLR9) Cascade	MyD88 dependent cascade initiated on endosome
Toll Like Receptor 9 (TLR9) Cascade	SLC15A4:TASL-dependent IRF5 activation
Toll Like Receptor 10 (TLR10) Cascade	MyD88 cascade initiated on plasma membrane
Toll Like Receptor 3 (TLR3) Cascade	TICAM1, RIP1-mediated IKK complex recruitment
Toll Like Receptor 3 (TLR3) Cascade	TAK1-dependent IKK and NF-kappa-B activation  
Toll Like Receptor 3 (TLR3) Cascade	MAP kinase activation
Toll Like Receptor 3 (TLR3) Cascade	TLR3-mediated TICAM1-dependent programmed cell death
Toll Like Receptor 3 (TLR3) Cascade	TICAM1-dependent activation of IRF3/IRF7
Toll Like Receptor 3 (TLR3) Cascade	TICAM1,TRAF6-dependent induction of TAK1 complex
Toll Like Receptor 5 (TLR5) Cascade	MyD88 cascade initiated on plasma membrane
Toll Like Receptor TLR1:TLR2 Cascade	MyD88:MAL(TIRAP) cascade initiated on plasma membrane
Toll Like Receptor 7/8 (TLR7/8) Cascade	MyD88 dependent cascade initiated on endosome
Toll Like Receptor 7/8 (TLR7/8) Cascade	SLC15A4:TASL-dependent IRF5 activation
Toll Like Receptor TLR6:TLR2 Cascade	MyD88:MAL(TIRAP) cascade initiated on plasma membrane
Innate Immune System	ROS and RNS production in phagocytes
Innate Immune System	Complement cascade
Innate Immune System	Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways
Innate Immune System	Toll-like Receptor Cascades
Innate Immune System	DDX58/IFIH1-mediated induction of interferon-alpha/beta
Innate Immune System	Cytosolic sensors of pathogen-associated DNA 
Innate Immune System	Fcgamma receptor (FCGR) dependent phagocytosis
Innate Immune System	DAP12 interactions
Innate Immune System	Fc epsilon receptor (FCERI) signaling
Innate Immune System	C-type lectin receptors (CLRs)
Innate Immune System	Neutrophil degranulation
Innate Immune System	Antimicrobial peptides
Innate Immune System	Advanced glycosylation endproduct receptor signaling
Innate Immune System	Alpha-protein kinase 1 signaling pathway
Influenza Infection	Virus Assembly and Release
Influenza Infection	Fusion and Uncoating of the Influenza Virion
Influenza Infection	Transport of Ribonucleoproteins into the Host Nucleus
Influenza Infection	Influenza Viral RNA Transcription and Replication
Influenza Infection	Export of Viral Ribonucleoproteins from Nucleus
Influenza Infection	Entry of Influenza Virion into Host Cell via Endocytosis
Influenza Infection	NS1 Mediated Effects on Host Pathways
Influenza Infection	Influenza Virus Induced Apoptosis
Immune System	Cytokine Signaling in Immune system
Immune System	Adaptive Immune System
Immune System	Innate Immune System
Virus Assembly and Release	Release
Virus Assembly and Release	Budding
Virus Assembly and Release	Packaging of Eight RNA Segments
Virus Assembly and Release	Assembly of Viral Components at the Budding Site
Fusion and Uncoating of the Influenza Virion	Fusion of the Influenza Virion to the Host Cell Endosome
Fusion and Uncoating of the Influenza Virion	Uncoating of the Influenza Virion
Influenza Viral RNA Transcription and Replication	Viral Messenger RNA Synthesis
Influenza Viral RNA Transcription and Replication	vRNA Synthesis
Influenza Viral RNA Transcription and Replication	Viral mRNA Translation
Influenza Viral RNA Transcription and Replication	cRNA Synthesis
Influenza Viral RNA Transcription and Replication	vRNP Assembly
Export of Viral Ribonucleoproteins from Nucleus	Viral RNP Complexes in the Host Cell Nucleus
Export of Viral Ribonucleoproteins from Nucleus	NEP/NS2 Interacts with the Cellular Export Machinery
NS1 Mediated Effects on Host Pathways	Inhibition of Interferon Synthesis
NS1 Mediated Effects on Host Pathways	Inhibition of Host mRNA Processing and RNA Silencing
NS1 Mediated Effects on Host Pathways	Inhibition of PKR
Inhibition of Interferon Synthesis	Inhibition of IFN-beta
Assembly of Viral Components at the Budding Site	Transport of HA trimer, NA tetramer and M2 tetramer from the endoplasmic reticulum to the Golgi Apparatus
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	NOD1/2 Signaling Pathway
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	Inflammasomes
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type D (botD)
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type B (botB)
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type A (botA)
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type C (botC)
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type F (botF)
Neurotoxicity of clostridium toxins	Toxicity of tetanus toxin (tetX)
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type G (botG)
Neurotoxicity of clostridium toxins	Toxicity of botulinum toxin type E (botE)
Toll-like Receptor Cascades	Toll Like Receptor 4 (TLR4) Cascade
Toll-like Receptor Cascades	Trafficking and processing of endosomal TLR
Toll-like Receptor Cascades	Toll Like Receptor 9 (TLR9) Cascade
Toll-like Receptor Cascades	Toll Like Receptor 10 (TLR10) Cascade
Toll-like Receptor Cascades	Toll Like Receptor 3 (TLR3) Cascade
Toll-like Receptor Cascades	Toll Like Receptor 5 (TLR5) Cascade
Toll-like Receptor Cascades	Toll Like Receptor 7/8 (TLR7/8) Cascade
Toll-like Receptor Cascades	Toll Like Receptor 2 (TLR2) Cascade
Toll-like Receptor Cascades	Regulation of TLR by endogenous ligand
DDX58/IFIH1-mediated induction of interferon-alpha/beta	TRAF3-dependent IRF activation pathway
DDX58/IFIH1-mediated induction of interferon-alpha/beta	TRAF6 mediated IRF7 activation
DDX58/IFIH1-mediated induction of interferon-alpha/beta	TRAF6 mediated NF-kB activation
DDX58/IFIH1-mediated induction of interferon-alpha/beta	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
DDX58/IFIH1-mediated induction of interferon-alpha/beta	Negative regulators of DDX58/IFIH1 signaling
Prolonged ERK activation events	Frs2-mediated activation
Prolonged ERK activation events	ARMS-mediated activation
Regulation of Apoptosis	Regulation of PAK-2p34 activity by PS-GAP/RHG10
Regulation of Apoptosis	Regulation of activated PAK-2p34 by proteasome mediated degradation
Signaling by TGF-beta Receptor Complex	TGF-beta receptor signaling activates SMADs
Signaling by TGF-beta Receptor Complex	TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)
Signaling by TGF-beta Receptor Complex	Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer
APC/C-mediated degradation of cell cycle proteins	Autodegradation of Cdh1 by Cdh1:APC/C
APC/C-mediated degradation of cell cycle proteins	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1
APC/C-mediated degradation of cell cycle proteins	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase
APC/C-mediated degradation of cell cycle proteins	Regulation of APC/C activators between G1/S and early anaphase
APC/C-mediated degradation of cell cycle proteins	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
Processive synthesis on the C-strand of the telomere	Removal of the Flap Intermediate from the C-strand
Telomere C-strand (Lagging Strand) Synthesis	Polymerase switching on the C-strand of the telomere
Telomere C-strand (Lagging Strand) Synthesis	Processive synthesis on the C-strand of the telomere
Telomere C-strand (Lagging Strand) Synthesis	Telomere C-strand synthesis initiation
Synthesis And Processing Of GAG, GAGPOL Polyproteins	Membrane binding and targetting of GAG proteins
Plasma lipoprotein assembly, remodeling, and clearance	Plasma lipoprotein assembly
Plasma lipoprotein assembly, remodeling, and clearance	Plasma lipoprotein remodeling
Plasma lipoprotein assembly, remodeling, and clearance	Plasma lipoprotein clearance
Assembly Of The HIV Virion	Synthesis and processing of ENV and VPU
Assembly Of The HIV Virion	Synthesis And Processing Of GAG, GAGPOL Polyproteins
Interactions of Vpr with host cellular proteins	Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization
Interactions of Vpr with host cellular proteins	Vpr-mediated nuclear import of PICs
Regulation of APC/C activators between G1/S and early anaphase	Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components
Regulation of APC/C activators between G1/S and early anaphase	SCF-beta-TrCP mediated degradation of Emi1
Regulation of APC/C activators between G1/S and early anaphase	Phosphorylation of Emi1
APC/C:Cdc20 mediated degradation of mitotic proteins	APC/C:Cdc20 mediated degradation of Cyclin B
APC/C:Cdc20 mediated degradation of mitotic proteins	APC/C:Cdc20 mediated degradation of Securin
APC/C:Cdc20 mediated degradation of mitotic proteins	APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	APC/C:Cdc20 mediated degradation of mitotic proteins
Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Phosphorylation of the APC/C
Interactions of Rev with host cellular proteins	Rev-mediated nuclear export of HIV RNA
Interactions of Rev with host cellular proteins	Nuclear import of Rev protein
Signaling by EGFR	GRB2 events in EGFR signaling
Signaling by EGFR	GAB1 signalosome
Signaling by EGFR	SHC1 events in EGFR signaling
Signaling by EGFR	EGFR downregulation
Signaling by EGFR	EGFR interacts with phospholipase C-gamma
Chondroitin sulfate/dermatan sulfate metabolism	A tetrasaccharide linker sequence is required for GAG synthesis
Chondroitin sulfate/dermatan sulfate metabolism	Chondroitin sulfate biosynthesis
Chondroitin sulfate/dermatan sulfate metabolism	Dermatan sulfate biosynthesis
Chondroitin sulfate/dermatan sulfate metabolism	CS/DS degradation
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	Cdc20:Phospho-APC/C mediated degradation of Cyclin A
APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint	APC-Cdc20 mediated degradation of Nek2A
Extension of Telomeres	Telomere Extension By Telomerase
Extension of Telomeres	Telomere C-strand (Lagging Strand) Synthesis
Acetylcholine binding and downstream events	Presynaptic nicotinic acetylcholine receptors
Acetylcholine binding and downstream events	Postsynaptic nicotinic acetylcholine receptors
Toll Like Receptor 2 (TLR2) Cascade	Toll Like Receptor TLR1:TLR2 Cascade
Toll Like Receptor 2 (TLR2) Cascade	Toll Like Receptor TLR6:TLR2 Cascade
STING mediated induction of host immune responses	STAT6-mediated induction of chemokines
STING mediated induction of host immune responses	IRF3-mediated induction of type I IFN
Cytosolic sensors of pathogen-associated DNA 	ZBP1(DAI) mediated induction of type I IFNs
Cytosolic sensors of pathogen-associated DNA 	STING mediated induction of host immune responses
Cytosolic sensors of pathogen-associated DNA 	DEx/H-box helicases activate type I IFN and inflammatory cytokines production 
Cytosolic sensors of pathogen-associated DNA 	LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production
Cytosolic sensors of pathogen-associated DNA 	Regulation of innate immune responses to cytosolic DNA
FGFR1 mutant receptor activation	Signaling by cytosolic FGFR1 fusion mutants
FGFR1 mutant receptor activation	Signaling by FGFR1 amplification mutants
FGFR1 mutant receptor activation	Signaling by activated point mutants of FGFR1
FGFR1 mutant receptor activation	Signaling by plasma membrane FGFR1 fusions
FGFR2 mutant receptor activation	Signaling by FGFR2 amplification mutants
FGFR2 mutant receptor activation	Activated point mutants of FGFR2
FGFR2 mutant receptor activation	Signaling by FGFR2 IIIa TM
FGFR2 mutant receptor activation	Signaling by FGFR2 fusions
Organelle biogenesis and maintenance	Mitochondrial biogenesis
Organelle biogenesis and maintenance	Cilium Assembly
Regulation of beta-cell development	Regulation of gene expression in late stage (branching morphogenesis) pancreatic bud precursor cells
Regulation of beta-cell development	Regulation of gene expression in beta cells
Regulation of beta-cell development	Regulation of gene expression in endocrine-committed (NEUROG3+) progenitor cells
Regulation of beta-cell development	Regulation of gene expression in early pancreatic precursor cells
Signaling by PDGF	Downstream signal transduction
Activation of TRKA receptors	NGF-independant TRKA activation
Activation of TRKA receptors	TRKA activation by NGF
Signaling by NTRK1 (TRKA)	PLC-gamma1 signalling
Signaling by NTRK1 (TRKA)	Retrograde neurotrophin signalling
Signaling by NTRK1 (TRKA)	Activation of TRKA receptors
Signaling by NTRK1 (TRKA)	Signalling to ERKs
Signaling by NTRK1 (TRKA)	PI3K/AKT activation
Signaling by NTRK1 (TRKA)	Nuclear Events (kinase and transcription factor activation)
Signaling by NTRK1 (TRKA)	Signalling to STAT3
